path,inspect_model_name,epoch_model_name,epoch_model_publication_date,epoch_organization,benchmark,task_args,prompt_schema,total_samples,mean_accuracy,std_accuracy,mean_input_tokens,mean_output_tokens,num_runs,filenames
five_shot/pubmedqa/claude-3-5-sonnet-20241022,anthropic/claude-3-5-sonnet-20241022,Claude 3.5 Sonnet,2024-06-20,Anthropic,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test', 'n_shot': 5}",five_shot,500,0.7812,0.009852241707685963,1160707,11181,10,"['2024-11-05T22-03-57-05-00_pubmedqa_hBmPkTMMuCshKUdT84Wkos.json', '2024-11-05T22-08-36-05-00_pubmedqa_CokGGVSeLbKqe2Wj8hFV56.json', '2024-11-05T22-14-06-05-00_pubmedqa_9JZvkVEUbqeakUZZhretou.json', '2024-11-05T22-18-57-05-00_pubmedqa_TdusVzzg8D9Nh3RbipGacX.json', '2024-11-05T22-24-38-05-00_pubmedqa_Bv9Rw3gpRCjYJRM9ML9Atm.json', '2024-11-05T22-29-43-05-00_pubmedqa_hfBTnN8s7ZPkP43fb4aFoo.json', '2024-11-05T22-35-01-05-00_pubmedqa_gCR9yo9cRcvCHp2avLEoWW.json', '2024-11-05T22-40-10-05-00_pubmedqa_NtgzMdgAxv8ag5pQWqKEFN.json', '2024-11-05T22-45-34-05-00_pubmedqa_8NyGQfkUTaZmbeFHyXRTgy.json', '2024-11-05T22-50-23-05-00_pubmedqa_QzXMWVYc5dUaxfx4hdyekj.json']"
zero_shot/pubmedqa/claude-3-5-sonnet-20241022,anthropic/claude-3-5-sonnet-20241022,Claude 3.5 Sonnet,2024-06-20,Anthropic,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.7782,0.006285786435372361,213336,3500,10,"['2025-01-21T16-34-40-05-00_pubmedqa_kYU2ovvpbS86c4M3tyuaTh.json', '2025-01-21T16-35-52-05-00_pubmedqa_X3zL3DSo889r5xzDSVDdZd.json', '2025-01-21T16-36-58-05-00_pubmedqa_awviPtoHG9XPb3W5H2Qpw7.json', '2025-01-21T16-38-08-05-00_pubmedqa_QVXtxHKGjov9nsTmVKyehW.json', '2025-01-21T16-39-27-05-00_pubmedqa_gcBQYE2wC7mrTAFaUxNecp.json', '2025-01-21T16-41-04-05-00_pubmedqa_92r495qrsSqERonjsRA2eo.json', '2025-01-21T16-42-36-05-00_pubmedqa_8Qq7NYxyThisVf5obaBSYu.json', '2025-01-21T16-43-58-05-00_pubmedqa_TUmNkqzvEAbsSnkqEhtdMq.json', '2025-01-21T16-45-10-05-00_pubmedqa_isQ4FYU8cCbUFpmtXkkXLF.json', '2025-01-21T16-46-20-05-00_pubmedqa_gwrxMcdtQ9uiWTPEXFkjvS.json']"
zero_shot_cot/pubmedqa/claude-3-5-sonnet-20241022,anthropic/claude-3-5-sonnet-20241022,Claude 3.5 Sonnet,2024-06-20,Anthropic,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test', 'cot': True}",zero_shot_cot,500,0.7036,0.008208396784864746,223336,144939,10,"['2025-01-21T16-00-16-05-00_pubmedqa_hiANPYPGYjgwzy44uCu5BR.json', '2025-01-21T16-05-23-05-00_pubmedqa_mNKBNxuws9EryhiuYivsPi.json', '2025-01-21T16-09-59-05-00_pubmedqa_JmRcneYMhR4q3pHMbMvDhH.json', '2025-01-21T16-14-53-05-00_pubmedqa_ZhtRsy6pCWnT6Bjya4Xqr3.json', '2025-01-21T16-19-42-05-00_pubmedqa_SQm9LTP7PimHUnkSKcAck3.json', '2025-01-21T16-24-14-05-00_pubmedqa_dcvcAvzQpT6RKe39oJTgpL.json', '2025-01-21T16-29-00-05-00_pubmedqa_Ca74jeDsb8j6ReuoBc9mtj.json', '2025-01-21T16-33-48-05-00_pubmedqa_ge5v5ByLT8gqrxH5JmbZDo.json', '2025-01-21T16-38-24-05-00_pubmedqa_WVfh4XEHZwTBtZXwseH9y5.json', '2025-01-21T16-43-23-05-00_pubmedqa_2eQ8Bt2vrGimJ23wxEztPz.json']"
five_shot/vct/claude-3-5-sonnet-20241022,anthropic/claude-3-5-sonnet-20241022,Claude 3.5 Sonnet,2024-06-20,Anthropic,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'n_shot': 5}",five_shot,101,0.4524752475247523,0.027235222489475585,215122,1981,10,"['2025-02-08T18-10-31-05-00_vct_jKWsFqfPNpx636paJ5b979.json', '2025-02-08T18-10-51-05-00_vct_iTvNzbjQNRCuRHADiXFS9J.json', '2025-02-08T18-11-15-05-00_vct_cVjyMV28XzrvustAwzTw7v.json', '2025-02-08T18-11-38-05-00_vct_ZUacjdCftqHGqHbuqfaETY.json', '2025-02-08T18-12-00-05-00_vct_6BvXKLY6vxy7ekNJGtUtaY.json', '2025-02-08T18-12-21-05-00_vct_R24W4XPFWRVgr4QcXYfgFB.json', '2025-02-08T18-12-50-05-00_vct_2GducqysaQzwM9yxNuoDqA.json', '2025-02-08T18-13-31-05-00_vct_WXAcdH2aXDZt8YZ6cBkq5G.json', '2025-02-08T18-13-56-05-00_vct_o4Dg9GZZgNQBgcHPbHPUcx.json', '2025-02-08T18-14-27-05-00_vct_aw7KhoMQWEjMuqFwVwsSwu.json']"
zero_shot/vct/claude-3-5-sonnet-20241022,anthropic/claude-3-5-sonnet-20241022,Claude 3.5 Sonnet,2024-06-20,Anthropic,vct,"{'mode': 'mr', 'subtasks': 'no_images'}",zero_shot,101,0.4346534653465346,0.019497102954114758,40740,1012,10,"['2025-02-08T13-43-58-05-00_vct_mfvW2G4wPMNAV58Gumpjo6.json', '2025-02-08T13-44-12-05-00_vct_bxNJA8Uu8vAS9hdyqDbaK6.json', '2025-02-08T13-44-24-05-00_vct_GpLTZUsuVH9AG3TxW7GeHR.json', '2025-02-08T13-44-36-05-00_vct_5BAvLsMAV2NdL2GM33rsoi.json', '2025-02-08T13-44-49-05-00_vct_ZyND3RrAA6C8Jn5FbtnHnb.json', '2025-02-08T13-45-01-05-00_vct_2Byf9yCn6ueHQXM5WTXxya.json', '2025-02-08T13-45-12-05-00_vct_a9NwxeQqCVsmExGSCv7rzm.json', '2025-02-08T13-45-23-05-00_vct_mtUurWSUU6RXHdzZ7oj6d4.json', '2025-02-08T13-45-37-05-00_vct_ddiu7XGBucwPamXfmnQbzP.json', '2025-02-08T13-45-51-05-00_vct_AQb4QvBrFaYdEhrbuBy6m4.json']"
zero_shot_cot/vct/claude-3-5-sonnet-20241022,anthropic/claude-3-5-sonnet-20241022,Claude 3.5 Sonnet,2024-06-20,Anthropic,vct,"{'mode': 'mr', 'subtasks': 'no_images', 'cot': True}",zero_shot_cot,101,0.47029702970297027,0.037119544155782155,42760,33941,10,"['2025-02-09T09-15-34-05-00_vct_hLbi3JLi6Mti8fmXYPujq3.json', '2025-02-09T09-16-54-05-00_vct_GDFDb9usp3ZALsTJKY7b9V.json', '2025-02-09T09-18-39-05-00_vct_iMYjuHRsXirovx62wjskae.json', '2025-02-09T09-20-21-05-00_vct_TKgZvs24CcdPVB7bLuqyxS.json', '2025-02-09T09-22-01-05-00_vct_JBHhxnYQzWvLnjL5vmkfpz.json', '2025-02-09T09-23-41-05-00_vct_DSG3h4edDFdjQywCxm52KD.json', '2025-02-09T09-25-19-05-00_vct_dQxoU45Ws9RQUrpo9zph59.json', '2025-02-09T09-26-57-05-00_vct_EcvUuvPkFivF7mnBx3KfxE.json', '2025-02-09T09-28-28-05-00_vct_B5zcQBn26BEDYkMVrLujmp.json', '2025-02-09T09-29-47-05-00_vct_5XCeo3yHjV9WsES9RmgmwS.json']"
five_shot/wmdp/claude-3-5-sonnet-20241022,anthropic/claude-3-5-sonnet-20241022,Claude 3.5 Sonnet,2024-06-20,Anthropic,wmdp,"{'subset': 'wmdp-bio', 'n_shot': 5}",five_shot,1273,0.7840534171249017,0.0066804770658760605,852474,22574,10,"['2024-11-05T18-46-53-05-00_wmdp_42zevk2parQZDLLdVnkTAa.json', '2024-11-05T18-57-50-05-00_wmdp_kodyoQyHdB5ePaakfHcZ97.json', '2024-11-05T19-08-45-05-00_wmdp_VkQeMg9wV2zchwJSxKbXgJ.json', '2024-11-05T19-19-35-05-00_wmdp_ANvGwBHFYbZ4R3CgoXcsLr.json', '2024-11-05T19-31-01-05-00_wmdp_XHspWWc2fFSVeaKWcCVndk.json', '2024-11-05T19-42-17-05-00_wmdp_gbQ7JuZDKe8fL5jjsGMkNz.json', '2024-11-05T19-53-34-05-00_wmdp_MJe72AJ2uyTSreYseSfzpT.json', '2024-11-05T20-05-13-05-00_wmdp_dTNobfLYFc8oe277GtyCUj.json', '2024-11-05T20-16-47-05-00_wmdp_BdLiRdckxdMjqWZmwvCYzL.json', '2024-11-05T20-27-50-05-00_wmdp_UYFoN6He9ybiXxDXeNwERD.json']"
zero_shot/wmdp/claude-3-5-sonnet-20241022,anthropic/claude-3-5-sonnet-20241022,Claude 3.5 Sonnet,2024-06-20,Anthropic,wmdp,{'subset': 'wmdp-bio'},zero_shot,1273,0.8340141398271799,0.0077592961901757785,193856,9226,10,"['2025-01-21T16-52-12-05-00_wmdp_UuyTNbABewZvNjU3hz7QHk.json', '2025-01-21T16-53-41-05-00_wmdp_ZDrNMtzvs7HwxHu9g66Xkx.json', '2025-01-21T16-55-10-05-00_wmdp_oNnMftvwNRaMtqtCgXHrZh.json', '2025-01-21T16-56-42-05-00_wmdp_S7hrWcpYBB2Jw2zgNo2Hc4.json', '2025-01-21T16-58-13-05-00_wmdp_MC5diY888T4B9Z9QJURNpn.json', '2025-01-21T16-59-46-05-00_wmdp_nG8YcxLwCmCPEY8dqTkSGd.json', '2025-01-21T17-01-19-05-00_wmdp_ceRFWVxQUTy6f5W9ttzQMm.json', '2025-01-21T17-02-53-05-00_wmdp_6r2KiGWqbBrXkGZZhayU7r.json', '2025-01-21T17-04-23-05-00_wmdp_5LtEBjezgCiz93qytmxiRY.json', '2025-01-21T17-05-53-05-00_wmdp_DxtXKeDabJcJkcLvgQSZiN.json']"
zero_shot/gpqa/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,,,,gpqa,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.6551282051282051,0.03547265977683272,27271,546,10,"['2025-02-24T13-43-21-08-00_gpqa_VQY2eQLBm7PysubDAuZpFj.json', '2025-02-24T13-43-47-08-00_gpqa_RTLC5owMKvj5CBEqCXJwFY.json', '2025-02-24T13-43-58-08-00_gpqa_DKKTTPT5cs3osA6eqL95Gj.json', '2025-02-24T13-44-09-08-00_gpqa_oCyRdRhGbaA39ns8hgoKJf.json', '2025-02-24T13-44-18-08-00_gpqa_LFmMdV6EqSn9wU3PHcLc42.json', '2025-02-24T13-44-28-08-00_gpqa_cFGXZazg28rXfwQMiidZTK.json', '2025-02-24T13-44-39-08-00_gpqa_AFbz8RKaHd58L2EXpjZC9e.json', '2025-02-24T13-44-56-08-00_gpqa_HtfEsW8FPpuSeWGJiTUHwC.json', '2025-02-24T13-45-39-08-00_gpqa_hQz8LqfcPc2Ln6uDjTbmHK.json', '2025-02-24T13-46-18-08-00_gpqa_JNW9GwJLrfm4oG5BGishyy.json']"
zero_shot/lab-bench-cloningscenarios/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,,,,lab-bench-cloningscenarios,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.49090909090909085,0.07798084470957087,215079,231,10,"['2025-02-24T13-46-18-08-00_lab-bench_iaSr6ACsWCFxs9YmeSpwFG.json', '2025-02-24T13-47-13-08-00_lab-bench_HY5876gYr5P7MJUx67tDk8.json', '2025-02-24T13-47-24-08-00_lab-bench_7Nhukmp9BC9r6UqKGBBvWZ.json', '2025-02-24T13-47-35-08-00_lab-bench_G9TnCzvRm8KmREfzAQazRP.json', '2025-02-24T13-47-46-08-00_lab-bench_MqNbqZd7aXivRsMeDMNZQP.json', '2025-02-24T13-48-12-08-00_lab-bench_4JkyF7psgay3NRpAEpbU24.json', '2025-02-24T13-48-23-08-00_lab-bench_7HA6r3TUKagUwwmrDw8jKZ.json', '2025-02-24T13-48-34-08-00_lab-bench_8oAVUY73ANHhQMQRYh4h8A.json', '2025-02-24T13-48-54-08-00_lab-bench_VKwSW8HRPZeNeTNtBYNX72.json', '2025-02-24T13-49-05-08-00_lab-bench_5oX3CSUfZqaF5HTExhcKCj.json']"
zero_shot/lab-bench-litqa2/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,,,,lab-bench-litqa2,"{'subset': 'LitQA2', 'split': 'train'}",zero_shot,199,0.4115577889447236,0.0346899514468448,24501,1400,10,"['2025-02-24T13-49-33-08-00_lab-bench_MRBWZnzNF8hHqVF4E8NV4B.json', '2025-02-24T13-49-56-08-00_lab-bench_N7zxDWXDLcwdepcbPrxTdV.json', '2025-02-24T13-50-19-08-00_lab-bench_HoAvfAd76TGZsSuWrQ6XeU.json', '2025-02-24T13-50-47-08-00_lab-bench_6RrPbX3PtkYkxNisAGA84A.json', '2025-02-24T13-51-13-08-00_lab-bench_kZwGRNK4FU6KWJVuFjNuSd.json', '2025-02-24T13-51-38-08-00_lab-bench_BvQXKM4QF77DdsndBS9aPW.json', '2025-02-24T13-52-01-08-00_lab-bench_Hs3snw8qek3644LiFGvQzy.json', '2025-02-24T13-52-26-08-00_lab-bench_8gGnfZmvZqd7rHMJ9RFo6Q.json', '2025-02-24T13-52-46-08-00_lab-bench_fZN7DB4PrYCcapeMpJYRXr.json', '2025-02-24T13-53-10-08-00_lab-bench_ddHC39HdNQpjCu3q7mErVH.json']"
zero_shot/lab-bench-protocolqa/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,,,,lab-bench-protocolqa,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.624074074074074,0.03759862304405199,234097,756,10,"['2025-02-24T13-52-01-08-00_lab-bench_JwUCaVdoq2whEroSaARniB.json', '2025-02-24T13-52-25-08-00_lab-bench_HzWgdDQAqUCPu2mgC9TsC9.json', '2025-02-24T13-52-50-08-00_lab-bench_XBfGMMpzEiydXh4fXcjVWC.json', '2025-02-24T13-53-12-08-00_lab-bench_DmCkGrDS4Uqudn5goV8yWm.json', '2025-02-24T13-53-36-08-00_lab-bench_RVwKdLid8GTbr2he58ySi5.json', '2025-02-24T13-53-58-08-00_lab-bench_7ioKA4ezptk6PrwHDzXCow.json', '2025-02-24T13-54-18-08-00_lab-bench_LczgrQo4ERAjfgs4aQUQ83.json', '2025-02-24T13-54-38-08-00_lab-bench_oJRE3L5qFUQS44v7QFZmKB.json', '2025-02-24T13-54-58-08-00_lab-bench_a4srFr4mMyZXcBdxKRNkou.json', '2025-02-24T13-55-17-08-00_lab-bench_Tu5tqKFtuESXy9GRjSuvZ8.json']"
zero_shot/mmlu/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,,,,mmlu,"{'subtasks': 'biology', 'split': 'test'}",zero_shot,1300,0.8804615384615385,0.0033075929223788892,208228,9118,10,"['2025-02-24T13-56-45-08-00_mmlu_Ueu7zckTGGkaVMtnYYW4xH.json', '2025-02-24T13-59-09-08-00_mmlu_ggYRBcuyacaVsfrwZGVZfj.json', '2025-02-24T14-01-22-08-00_mmlu_iGRq3reTX9nPzTm7vyp4Uk.json', '2025-02-24T14-03-39-08-00_mmlu_iDmtJok6WQAAzBZV7az8ZE.json', '2025-02-24T20-06-50-08-00_mmlu_CPHYG7kxoowttdYXarKhQv.json', '2025-02-24T20-09-00-08-00_mmlu_ffBotZshy2WHWCoybvJ73H.json', '2025-02-24T20-11-13-08-00_mmlu_jBCPbaoMSbYvotUtz5nuRw.json', '2025-02-24T20-13-25-08-00_mmlu_CABC4fJuFjDXDqGjLGUXEP.json', '2025-02-24T20-15-30-08-00_mmlu_fhZ6QPNJp9Z9SfyQwU5WEx.json', '2025-02-24T20-17-37-08-00_mmlu_B8w9v2uX5YB4YsRvxvT5Ra.json']"
zero_shot/pubmedqa/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,,,,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.7476,0.006915361322607973,213336,3501,10,"['2025-02-26T09-48-53-08-00_pubmedqa_FMDH8fSfASLW4vVZd5RFfn.json', '2025-02-26T09-49-58-08-00_pubmedqa_jC5eNfxXuRdf6bmQQjizyi.json', '2025-02-26T09-51-04-08-00_pubmedqa_CtcYrcN4jJwR4YP6ec5CFw.json', '2025-02-26T09-52-14-08-00_pubmedqa_kHs8nv6LkBik69m8qUHm3p.json', '2025-02-26T09-53-20-08-00_pubmedqa_ijnyBhY7HhMAi4Dc7M2P2B.json', '2025-02-26T09-54-26-08-00_pubmedqa_oEjcsjSoe4DxjyNghYvJMf.json', '2025-02-26T09-55-35-08-00_pubmedqa_mpqrLyGXpKQDa9ComweLMX.json', '2025-02-26T09-56-53-08-00_pubmedqa_oHzySHTQpKXwGwHGq5MSji.json', '2025-02-26T09-58-07-08-00_pubmedqa_niQzRm8jtngk7QCEixWPyE.json', '2025-02-26T09-59-16-08-00_pubmedqa_kSqbEnSP7U8WCHf2qRMQ8M.json']"
zero_shot/vct/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,,,,vct,"{'mode': 'mr', 'subtasks': 'no_images'}",zero_shot,101,0.40891089108910883,0.023821891000156553,40740,990,10,"['2025-02-26T10-20-57-08-00_vct_VYuH78YLheJc3YidpvVSpr.json', '2025-02-26T10-21-15-08-00_vct_cv8YcF8TgaKUuoRUm3nZxY.json', '2025-02-26T10-21-33-08-00_vct_bkt32GTmxDuskpb59xvrHC.json', '2025-02-26T10-21-51-08-00_vct_2yoA45JaGppeZMvEqyd2Qy.json', '2025-02-26T10-22-08-08-00_vct_FB8f8QxnDEUqowXNBLZkY5.json', '2025-02-26T10-22-26-08-00_vct_6HaA7WytkBLLcKUo3SRM6D.json', '2025-02-26T10-22-43-08-00_vct_knL9Mn2HE28fi7egRJpnHk.json', '2025-02-26T10-23-00-08-00_vct_FJmrJrwm2jJyqFqbS8bCEB.json', '2025-02-26T10-23-17-08-00_vct_REPZrR7sSmv9p4yxc899w6.json', '2025-02-26T10-23-33-08-00_vct_BGhYe7HX9Xt8V3XidPh8Qu.json']"
zero_shot/wmdp/claude-3-7-sonnet-20250219,anthropic/claude-3-7-sonnet-20250219,,,,wmdp,{'subset': 'wmdp-bio'},zero_shot,1273,0.8606441476826395,0.002920522334349018,193856,8917,10,"['2025-02-24T20-23-21-08-00_wmdp_QUdEarscFg2q34wGkUDbwz.json', '2025-02-24T20-25-04-08-00_wmdp_ktcmCu3xNJ7gAUnXzsMTZf.json', '2025-02-24T20-27-07-08-00_wmdp_AhYPbkfdTDjqEpCL5Niyi6.json', '2025-02-24T20-29-07-08-00_wmdp_fCpFauwAkHiwSkW9a8LoHg.json', '2025-02-25T14-48-47-08-00_wmdp_gwkbtWFswk6br3k7iZLhSV.json', '2025-02-25T15-29-46-08-00_wmdp_B6XprizooZZgXUgPE9mjX4.json', '2025-02-25T15-31-32-08-00_wmdp_hByn8CnvNNgKPWoGPeKEMf.json', '2025-02-25T15-33-27-08-00_wmdp_SmewiU6TuqvwKzfbRhj9bZ.json', '2025-02-25T15-51-08-08-00_wmdp_XgQn3Z63jhhg43HgV9ZHwP.json', '2025-02-25T16-21-50-08-00_wmdp_FbKuhxwQNBvej8aTRLZ2VW.json']"
zero_shot/gpqa/claude-3-opus-20240229,anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,gpqa,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.5807692307692307,0.03919062057473633,27271,627,10,"['2024-09-10T11-30-06-04-00_benchmarks-run_e2cByFvJRgKcQiYZdipTFh.json', '2024-11-07T18-48-18-05-00_gpqa_5Y7tiLeaTfMETMG4Cthpsa.json', '2024-11-07T18-49-44-05-00_gpqa_BP4Q8bTQGg2SsrihQV5u87.json', '2024-11-07T18-51-03-05-00_gpqa_TMPq8ugZJSJP82sSgtK8Xf.json', '2024-11-07T18-52-18-05-00_gpqa_8Ws2ndRisgbH7w6X3p3dKy.json', '2024-11-07T18-53-34-05-00_gpqa_QNRWq2gVZTbbnXEr6WmKrF.json', '2024-11-07T18-54-43-05-00_gpqa_mrCDpSnz9xEBtdQjfHoLth.json', '2024-11-07T18-56-04-05-00_gpqa_Abs8DxZtfpkC4NDMuWwvqr.json', '2024-11-07T18-57-21-05-00_gpqa_gis8thW7fzaUjdSYaGabqM.json', '2024-11-07T18-58-32-05-00_gpqa_oDfTUybiQniS9jRkwpFzZw.json']"
zero_shot/lab-bench-cloningscenarios/claude-3-opus-20240229,anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,lab-bench-cloningscenarios,"{'subset': 'CloningScenarios', 'split': 'train'}",zero_shot,33,0.3878787878787879,0.0635641726163728,215079,260,10,"['2024-09-20T12-28-38-04-00_benchmarks-lab-bench_3PtgwsVyWo4VkW86c2FnQc.json', '2024-11-07T19-52-33-05-00_lab-bench_2VrrV2sdRbkaKFairYHw3X.json', '2024-11-07T19-53-56-05-00_lab-bench_7UiLGqsUJSt3DakdWHRmCS.json', '2024-11-07T19-55-17-05-00_lab-bench_kvV9JwnAFvj9nTvYrR6Shy.json', '2024-11-07T19-56-39-05-00_lab-bench_NPnmpC2TFhCzsAGt7pEuLJ.json', '2024-11-07T19-57-58-05-00_lab-bench_cGXdv6Kd9n9NqVWwJ54ZyZ.json', '2024-11-07T19-59-21-05-00_lab-bench_ZWA9bJ5HuqXQEJs4KCrYRe.json', '2024-11-07T20-00-43-05-00_lab-bench_GXf6fmtYqhTJnRPTT5K8NZ.json', '2024-11-07T20-02-03-05-00_lab-bench_avA3qMK6ipgW475PKaPWVD.json', '2024-11-07T20-03-19-05-00_lab-bench_eCBgzWRCVpHXZdHZxVKHgD.json']"
zero_shot/lab-bench-litqa2/claude-3-opus-20240229,anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,lab-bench-litqa2,"{'subset': 'LitQA2', 'split': 'train'}",zero_shot,199,0.40452261306532655,0.026616831795763334,24501,1613,10,"['2024-09-11T21-17-33-04-00_benchmarks-run_GoGQCtnJTUNB5GHsgpA2oL.json', '2024-11-07T21-11-07-05-00_lab-bench_XH9QL82H598gx4MwExYphy.json', '2024-11-07T21-12-38-05-00_lab-bench_FNon6zj5d8nFF4hgz76fhE.json', '2024-11-07T21-14-13-05-00_lab-bench_NWGNuiBb5cU5KPt5dgHW6k.json', '2024-11-07T21-15-45-05-00_lab-bench_FTcHZJK8Y7jdRRX6XdprD6.json', '2024-11-07T21-17-18-05-00_lab-bench_CuSLvbDQjRaqYeKnjjUKZ3.json', '2024-11-07T21-18-49-05-00_lab-bench_hxsTGmY9dBr7FyBJSnYpWP.json', '2024-11-07T21-20-25-05-00_lab-bench_evY3Bg2NuT9vPtZBadKb9Q.json', '2024-11-07T21-21-55-05-00_lab-bench_Kqx3LoG42Cb4eDYGSZU6Mv.json', '2024-11-07T21-23-27-05-00_lab-bench_WbbYH8rJX9jJXjy7VWSs78.json']"
zero_shot/lab-bench-protocolqa/claude-3-opus-20240229,anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,lab-bench-protocolqa,"{'subset': 'ProtocolQA', 'split': 'train'}",zero_shot,108,0.6175925925925926,0.030879625773532753,234097,855,10,"['2024-09-20T13-19-36-04-00_benchmarks-lab-bench_H7mhESEschzPDeZHLswPn8.json', '2024-11-07T23-06-01-05-00_lab-bench_mWYnnPscyEUhZAZDMsBtqR.json', '2024-11-07T23-09-24-05-00_lab-bench_PBiiHfygkw6xHrLau3FQka.json', '2024-11-07T23-12-28-05-00_lab-bench_Mu3hJaEXBWKTTTg8UjpgJQ.json', '2024-11-07T23-15-30-05-00_lab-bench_amkRzGEJE2sqjyTAKiP6XZ.json', '2024-11-07T23-18-53-05-00_lab-bench_3bKkLdeTtGD6pwobPcj4y9.json', '2024-11-07T23-22-10-05-00_lab-bench_5hQ7ghdso54G5WXmzHbqvv.json', '2024-11-07T23-25-39-05-00_lab-bench_krZppc4v8zih5hMEhLgxGy.json', '2024-11-07T23-29-05-05-00_lab-bench_aqkiHfCHUzD2EsuR4RA4XY.json', '2024-11-07T23-32-33-05-00_lab-bench_htxs63AqkPCQh7EVkPH7vk.json']"
zero_shot/mmlu/claude-3-opus-20240229,anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,mmlu,"{'subtasks': 'biology', 'split': 'test'}",zero_shot,1300,0.8546153846153846,0.003837597319768127,208228,10517,10,"['2024-09-10T16-38-14-04-00_benchmarks-run_ZVCRCp7MSXx6dWttS6CaAz.json', '2024-11-08T11-36-38-05-00_mmlu_cypRPGSzzcRWhc5caYxaqx.json', '2024-11-08T11-48-22-05-00_mmlu_NPeCEBDDb7cN2iBYSdV83z.json', '2024-11-08T12-00-01-05-00_mmlu_URUGfYdBjVS6KdgBhXQSpB.json', '2024-11-08T12-11-43-05-00_mmlu_eLtjwzEZgG3rLonexZukdA.json', '2024-11-08T12-23-27-05-00_mmlu_dVBbkuJj5xdCoprenjiDKu.json', '2024-11-08T12-35-13-05-00_mmlu_FDwZaPLoBJFxmBNp7vWjF3.json', '2024-11-08T12-46-46-05-00_mmlu_WJHmvbi6VYCff5gSUMYkBG.json', '2024-11-08T12-58-28-05-00_mmlu_RQ4K5GCZ7bAd8UFnoS2LY6.json', '2024-11-08T13-10-27-05-00_mmlu_5JUqMiSeLEUSptASDDZVuU.json']"
zero_shot/pubmedqa/claude-3-opus-20240229,anthropic/claude-3-opus-20240229,Claude 3 Opus,2024-03-04,Anthropic,pubmedqa,"{'subset': 'pubmed_qa_labeled_fold0_bigbio_qa', 'split': 'test'}",zero_shot,500,0.7632000000000001,0.0051811624607267905,213336,3486,10,"['2024-09-19T17-10-10-04-00_benchmarks-pubmedqa_4CHLzkSRnn6YEaHNW9bDda.json', '2025-01-21T16-12-41-05-00_pubmedqa_7zRXC4QPvm3YBDdqnBALsQ.json', '2025-01-21T16-14-33-05-00_pubmedqa_dtnXyFiR2msF85R6AXyo25.json', '2025-01-21T16-16-14-05-00_pubmedqa_hFgGFjPDiNFkCZDyqnxLGe.json', '2025-01-21T16-18-00-05-00_pubmedqa_6YEaiPaUazJfxWpx5TDgWx.json', '2025-01-21T16-19-41-05-00_pubmedqa_3ThBYU3hompbvQUkerovr9.json', '2025-01-21T16-21-29-05-00_pubmedqa_Zdia6PUaG969572rP3ELgZ.json', '2025-01-21T16-23-21-05-00_pubmedqa_fZU8PKhMg2cJB4oA9YHjVY.json', '2025-01-21T16-25-07-05-00_pubmedqa_GySF3fbKxyAXYqS5ePAYYN.json', '2025-01-21T16-27-08-05-00_pubmedqa_hZaqqaUrPdBHz8NVCYpr3v.json']"
